791 , Ki , 60 , 10800 
836 , Keene , 60 , 10800 
459 , Karen , 60 , 10800 
143 , Jenna , 60 , 10800 
683 , Jaquenette , 60 , 10800 
801 , Janine , 60 , 10800 
305 , Jacinda , 60 , 10800 
597 , Isabelle , 60 , 10800 
650 , Hugo , 60 , 10800 
181 , Guillaume , 60 , 10800 
290 , Gordon , 60 , 10800 
88 , George , 60 , 10800 
440 , Garold , 60 , 10800 
677 , Galen , 60 , 10800 
614 , Fredia , 60 , 10800 
905 , Freda , 60 , 10800 
411 , Frayda , 60 , 10800 
342 , Floria , 60 , 10800 
410 , Fidelia , 60 , 10800 
860 , Fair , 60 , 10800 
309 , Ernestus , 60 , 10800 
17 , Ernesta , 60 , 10800 
184 , Eric , 60 , 10800 
199 , Eliot , 60 , 10800 
642 , Elinor , 60 , 10800 
786 , Edan , 60 , 10800 
272 , Duncan , 60 , 10800 
167 , Didi , 60 , 10800 
865 , Devonna , 60 , 10800 
892 , Devland , 60 , 10800 
170 , Devi , 60 , 10800 
369 , Deni , 60 , 10800 
132 , Dante , 60 , 10800 
374 , Dalis , 60 , 10800 
783 , Crosby , 60 , 10800 
141 , Coreen , 60 , 10800 
158 , Clarie , 60 , 10800 
127 , Cindelyn , 60 , 10800 
469 , Chrisy , 60 , 10800 
831 , Christina , 60 , 10800 
292 , Christiano , 60 , 10800 
275 , Charmian , 60 , 10800 
295 , Catriona , 60 , 10800 
731 , Cassandry , 60 , 10800 
830 , Cale , 60 , 10800 
962 , Burty , 60 , 10800 
14 , Bronnie , 60 , 10800 
980 , Brana , 60 , 10800 
499 , Bibbie , 60 , 10800 
669 , Beverlee , 60 , 10800 
154 , Bertine , 60 , 10800 
285 , Bartel , 60 , 10800 
393 , Barret , 60 , 10800 
146 , Armand , 60 , 10800 
705 , Ariella , 60 , 10800 
437 , Any , 60 , 10800 
461 , Anthia , 60 , 10800 
993 , Angelia , 60 , 10800 
913 , Anetta , 60 , 10800 
772 , Alica , 60 , 10800 
835 , Adelle , 60 , 10800 
692 , Zorina , 75 , 13500 
724 , Zia , 75 , 13500 
128 , Zacharie , 75 , 13500 
255 , Yuri , 75 , 13500 
739 , Winnifred , 75 , 13500 
373 , Veronica , 75 , 13500 
939 , Verina , 75 , 13500 
358 , Ula , 75 , 13500 
958 , Trista , 75 , 13500 
116 , Tracey , 75 , 13500 
131 , Tom , 75 , 13500 
112 , Tersina , 75 , 13500 
694 , Terrie , 75 , 13500 
689 , Terrence , 75 , 13500 
347 , Tarra , 75 , 13500 
682 , Tally , 75 , 13500 
40 , Sydney , 75 , 13500 
573 , Sutherlan , 75 , 13500 
491 , Skipton , 75 , 13500 
306 , Silvan , 75 , 13500 
269 , Shirl , 75 , 13500 
982 , Sharai , 75 , 13500 
187 , Sebastien , 75 , 13500 
746 , Rosemarie , 75 , 13500 
470 , Rod , 75 , 13500 
177 , Robbi , 75 , 13500 
882 , Rina , 75 , 13500 
234 , Pietro , 75 , 13500 
707 , Petronille , 75 , 13500 
729 , Osbert , 75 , 13500 
130 , Omero , 75 , 13500 
339 , Nona , 75 , 13500 
627 , Nicola , 75 , 13500 
106 , Nance , 75 , 13500 
178 , Mellicent , 75 , 13500 
531 , Maxi , 75 , 13500 
62 , Marysa , 75 , 13500 
96 , Martino , 75 , 13500 
90 , Margaretha , 75 , 13500 
451 , Margalit , 75 , 13500 
189 , Maible , 75 , 13500 
762 , Lucienne , 75 , 13500 
46 , Lonnard , 75 , 13500 
456 , Leeanne , 75 , 13500 
953 , Lacey , 75 , 13500 
277 , Kiel , 75 , 13500 
26 , Karim , 75 , 13500 
504 , Karie , 75 , 13500 
493 , Joshia , 75 , 13500 
792 , Jermayne , 75 , 13500 
822 , Jefferey , 75 , 13500 
998 , Jaye , 75 , 13500 
778 , Ingmar , 75 , 13500 
675 , Immanuel , 75 , 13500 
186 , Ian , 75 , 13500 
53 , Hyacinthie , 75 , 13500 
616 , Hetti , 75 , 13500 
974 , Herrick , 75 , 13500 
546 , Henrie , 75 , 13500 
653 , Harmonia , 75 , 13500 
887 , Guillermo , 75 , 13500 
957 , Floyd , 75 , 13500 
680 , Flore , 75 , 13500 
612 , Fidole , 75 , 13500 
781 , Felike , 75 , 13500 
923 , Ezekiel , 75 , 13500 
733 , Evvy , 75 , 13500 
699 , Evelyn , 75 , 13500 
696 , Erhard , 75 , 13500 
808 , Emanuel , 75 , 13500 
952 , Edwina , 75 , 13500 
332 , Eden , 75 , 13500 
274 , Dyann , 75 , 13500 
289 , Dulcea , 75 , 13500 
276 , Dru , 75 , 13500 
489 , Dorothea , 75 , 13500 
245 , Donal , 75 , 13500 
110 , Dominick , 75 , 13500 
687 , Devondra , 75 , 13500 
416 , Dennie , 75 , 13500 
763 , Davidson , 75 , 13500 
301 , Cos , 75 , 13500 
576 , Corrina , 75 , 13500 
837 , Corrina , 75 , 13500 
333 , Cornie , 75 , 13500 
600 , Cornall , 75 , 13500 
891 , Conant , 75 , 13500 
413 , Clair , 75 , 13500 
834 , Chad , 75 , 13500 
876 , Cecil , 75 , 13500 
741 , Carleton , 75 , 13500 
538 , Caren , 75 , 13500 
931 , Callie , 75 , 13500 
138 , Brynn , 75 , 13500 
434 , Brietta , 75 , 13500 
657 , Boothe , 75 , 13500 
67 , Blanch , 75 , 13500 
512 , Bird , 75 , 13500 
240 , Billie , 75 , 13500 
191 , Bethina , 75 , 13500 
56 , Bernardine , 75 , 13500 
557 , Babbie , 75 , 13500 
964 , Ansley , 75 , 13500 
372 , Andy , 75 , 13500 
241 , Alexandra , 75 , 13500 
948 , Agustin , 75 , 13500 
10 , Aggie , 75 , 13500 
418 , Addia , 75 , 13500 
267 , Abbie , 75 , 13500 
193 , Zolly , 88 , 15840 
991 , Zaccaria , 88 , 15840 
300 , Zabrina , 88 , 15840 
202 , Yorke , 88 , 15840 
139 , Yankee , 88 , 15840 
688 , Xenos , 88 , 15840 
807 , Wini , 88 , 15840 
208 , Weider , 88 , 15840 
634 , Viva , 88 , 15840 
129 , Vina , 88 , 15840 
392 , Vikki , 88 , 15840 
318 , Urban , 88 , 15840 
359 , Tully , 88 , 15840 
868 , Trumaine , 88 , 15840 
226 , Trula , 88 , 15840 
85 , Trenton , 88 , 15840 
780 , Tootsie , 88 , 15840 
766 , Toby , 88 , 15840 
250 , Tiphani , 88 , 15840 
142 , Tanya , 88 , 15840 
490 , Tamarah , 88 , 15840 
37 , Stefa , 88 , 15840 
391 , Sherwin , 88 , 15840 
210 , Sayres , 88 , 15840 
561 , Sasha , 88 , 15840 
452 , Samara , 88 , 15840 
218 , Romola , 88 , 15840 
195 , Roderigo , 88 , 15840 
34 , Redd , 88 , 15840 
335 , Rand , 88 , 15840 
430 , Pincus , 88 , 15840 
574 , Phillipe , 88 , 15840 
743 , Pancho , 88 , 15840 
896 , Oberon , 88 , 15840 
678 , Nilson , 88 , 15840 
710 , Nikolaus , 88 , 15840 
254 , Morris , 88 , 15840 
816 , Michele , 88 , 15840 
626 , Menard , 88 , 15840 
262 , Melisa , 88 , 15840 
51 , Marion , 88 , 15840 
101 , Marcille , 88 , 15840 
97 , Marcellus , 88 , 15840 
205 , Mallorie , 88 , 15840 
820 , Mag , 88 , 15840 
655 , Maddy , 88 , 15840 
629 , Mace , 88 , 15840 
182 , Loutitia , 88 , 15840 
175 , Lorant , 88 , 15840 
122 , Linda , 88 , 15840 
909 , Leo , 88 , 15840 
354 , Kurtis , 88 , 15840 
888 , Katlin , 88 , 15840 
966 , Karon , 88 , 15840 
252 , Karlotte , 88 , 15840 
719 , Kamila , 88 , 15840 
756 , Kaitlynn , 88 , 15840 
261 , Josiah , 88 , 15840 
632 , Josepha , 88 , 15840 
343 , Johannes , 88 , 15840 
720 , Jennie , 88 , 15840 
944 , Isabeau , 88 , 15840 
599 , Howard , 88 , 15840 
235 , Hiram , 88 , 15840 
560 , Hesther , 88 , 15840 
838 , Hashim , 88 , 15840 
582 , Grier , 88 , 15840 
100 , Georgeta , 88 , 15840 
551 , Gauthier , 88 , 15840 
805 , Fred , 88 , 15840 
535 , Frans , 88 , 15840 
986 , Ferd , 88 , 15840 
192 , Farand , 88 , 15840 
22 , Eugene , 88 , 15840 
125 , Esteban , 88 , 15840 
102 , Ertha , 88 , 15840 
799 , Emmaline , 88 , 15840 
270 , Edlin , 88 , 15840 
523 , Eddy , 88 , 15840 
525 , Edan , 88 , 15840 
398 , Easter , 88 , 15840 
623 , Dorotea , 88 , 15840 
545 , Domini , 88 , 15840 
797 , Diahann , 88 , 15840 
386 , Demeter , 88 , 15840 
580 , Delaney , 88 , 15840 
61 , Deeyn , 88 , 15840 
606 , Dedie , 88 , 15840 
997 , De witt , 88 , 15840 
49 , Dagmar , 88 , 15840 
817 , Cynthia , 88 , 15840 
594 , Cyndia , 88 , 15840 
914 , Curry , 88 , 15840 
73 , Cristi , 88 , 15840 
18 , Cirillo , 88 , 15840 
539 , Christie , 88 , 15840 
397 , Charil , 88 , 15840 
349 , Cassie , 88 , 15840 
569 , Carter , 88 , 15840 
936 , Carolina , 88 , 15840 
666 , Caritta , 88 , 15840 
883 , Callida , 88 , 15840 
478 , Brooke , 88 , 15840 
564 , Briney , 88 , 15840 
43 , Bradney , 88 , 15840 
758 , Boycie , 88 , 15840 
206 , Borden , 88 , 15840 
331 , Booth , 88 , 15840 
20 , Bellanca , 88 , 15840 
844 , Bella , 88 , 15840 
774 , Barde , 88 , 15840 
403 , Bar , 88 , 15840 
886 , Bailey , 88 , 15840 
646 , Arlie , 88 , 15840 
266 , Arel , 88 , 15840 
753 , Andrej , 88 , 15840 
405 , Amerigo , 88 , 15840 
42 , Ame , 88 , 15840 
232 , Alla , 88 , 15840 
39 , Alfredo , 88 , 15840 
975 , Aleksandr , 88 , 15840 
279 , Alberik , 88 , 15840 
813 , Agnes , 88 , 15840 
390 , Ag , 88 , 15840 
925 , Wittie , 90 , 16200 
321 , Wilona , 90 , 16200 
775 , Wilie , 90 , 16200 
922 , Wenda , 90 , 16200 
317 , Web , 90 , 16200 
978 , Warner , 90 , 16200 
190 , Waldon , 90 , 16200 
514 , Vincents , 90 , 16200 
376 , Vikky , 90 , 16200 
992 , Trenna , 90 , 16200 
873 , Thomasa , 90 , 16200 
701 , Tedra , 90 , 16200 
65 , Star , 90 , 16200 
75 , Solomon , 90 , 16200 
381 , Silas , 90 , 16200 
672 , Sheila+AC0-kathryn , 90 , 16200 
71 , Shaughn , 90 , 16200 
959 , Shaughn , 90 , 16200 
298 , Sayre , 90 , 16200 
610 , Sayre , 90 , 16200 
77 , Sacha , 90 , 16200 
565 , Rutherford , 90 , 16200 
38 , Roda , 90 , 16200 
702 , Rikki , 90 , 16200 
322 , Richard , 90 , 16200 
900 , Riccardo , 90 , 16200 
307 , Renie , 90 , 16200 
777 , Ree , 90 , 16200 
24 , Reagen , 90 , 16200 
471 , Ramsay , 90 , 16200 
698 , Paddie , 90 , 16200 
196 , Otho , 90 , 16200 
263 , Orelee , 90 , 16200 
162 , Ofella , 90 , 16200 
921 , Odie , 90 , 16200 
828 , Norbert , 90 , 16200 
214 , Nicolina , 90 , 16200 
759 , Nanete , 90 , 16200 
94 , My , 90 , 16200 
530 , Mort , 90 , 16200 
748 , Mitchael , 90 , 16200 
492 , Minny , 90 , 16200 
605 , Minda , 90 , 16200 
663 , Millie , 90 , 16200 
824 , Mercie , 90 , 16200 
744 , Melonie , 90 , 16200 
505 , Martguerita , 90 , 16200 
480 , Marissa , 90 , 16200 
179 , Lynea , 90 , 16200 
554 , Lucais , 90 , 16200 
464 , Liana , 90 , 16200 
83 , Lesya , 90 , 16200 
312 , Lenci , 90 , 16200 
296 , Leigh , 90 , 16200 
954 , Laetitia , 90 , 16200 
95 , Kyrstin , 90 , 16200 
60 , Kori , 90 , 16200 
159 , Kipp , 90 , 16200 
468 , Kendell , 90 , 16200 
72 , Katrine , 90 , 16200 
364 , Junie , 90 , 16200 
387 , Juliann , 90 , 16200 
940 , Josefina , 90 , 16200 
425 , Jordan , 90 , 16200 
113 , Johnathon , 90 , 16200 
87 , Joelle , 90 , 16200 
286 , Jodi , 90 , 16200 
935 , Jillane , 90 , 16200 
249 , Jessee , 90 , 16200 
885 , Jan , 90 , 16200 
671 , Jacqueline , 90 , 16200 
631 , Ivonne , 90 , 16200 
16 , Iver , 90 , 16200 
396 , Iorgos , 90 , 16200 
717 , Hyacinthia , 90 , 16200 
323 , Hilary , 90 , 16200 
8 , Henrieta , 90 , 16200 
89 , Guenevere , 90 , 16200 
747 , Graehme , 90 , 16200 
624 , Giraud , 90 , 16200 
852 , Giacopo , 90 , 16200 
344 , Genevra , 90 , 16200 
104 , Geneva , 90 , 16200 
542 , Gene , 90 , 16200 
385 , Gayel , 90 , 16200 
438 , Gardie , 90 , 16200 
394 , Gaelan , 90 , 16200 
895 , Frasquito , 90 , 16200 
144 , Flora , 90 , 16200 
656 , Filmer , 90 , 16200 
319 , Fan , 90 , 16200 
648 , Ethan , 90 , 16200 
730 , Emmet , 90 , 16200 
601 , Emmalee , 90 , 16200 
716 , Elita , 90 , 16200 
33 , Earle , 90 , 16200 
804 , Earle , 90 , 16200 
288 , Dudley , 90 , 16200 
145 , Dianna , 90 , 16200 
800 , Daffi , 90 , 16200 
725 , Cristina , 90 , 16200 
74 , Cristie , 90 , 16200 
520 , Coop , 90 , 16200 
475 , Coletta , 90 , 16200 
429 , Coleman , 90 , 16200 
863 , Cherish , 90 , 16200 
537 , Ced , 90 , 16200 
558 , Caren , 90 , 16200 
919 , Calypso , 90 , 16200 
153 , Byram , 90 , 16200 
242 , Broddie , 90 , 16200 
310 , Brnaba , 90 , 16200 
173 , Brandon , 90 , 16200 
479 , Benita , 90 , 16200 
412 , Babita , 90 , 16200 
996 , Atalanta , 90 , 16200 
572 , Antonella , 90 , 16200 
27 , Anthea , 90 , 16200 
86 , Angie , 90 , 16200 
827 , Angeli , 90 , 16200 
703 , Alverta , 90 , 16200 
382 , Alister , 90 , 16200 
99 , Aleda , 90 , 16200 
324 , Ad , 90 , 16200 
636 , Abigail , 90 , 16200 
476 , Abigael , 90 , 16200 
700 , Abbot , 90 , 16200 
926 , Abbie , 90 , 16200 
960 , Zitella , 120 , 21600 
826 , Yetta , 120 , 21600 
640 , Wolfy , 120 , 21600 
942 , Vernen , 120 , 21600 
855 , Vassili , 120 , 21600 
401 , Vail , 120 , 21600 
482 , Tori , 120 , 21600 
84 , Tatiania , 120 , 21600 
311 , Tabor , 120 , 21600 
264 , Stephen , 120 , 21600 
956 , Sioux , 120 , 21600 
738 , Silvie , 120 , 21600 
409 , Sileas , 120 , 21600 
760 , Sidonia , 120 , 21600 
661 , Shermie , 120 , 21600 
521 , Sheridan , 120 , 21600 
13 , Shel , 120 , 21600 
579 , Shel , 120 , 21600 
463 , Shea , 120 , 21600 
388 , Shauna , 120 , 21600 
633 , Shandra , 120 , 21600 
713 , Roslyn , 120 , 21600 
302 , Ron , 120 , 21600 
927 , Robinia , 120 , 21600 
697 , Robbie , 120 , 21600 
937 , Randy , 120 , 21600 
878 , Ralf , 120 , 21600 
111 , Petey , 120 , 21600 
233 , Peter , 120 , 21600 
704 , Pauly , 120 , 21600 
69 , Paulita , 120 , 21600 
19 , Park , 120 , 21600 
445 , Ozzie , 120 , 21600 
155 , Osbert , 120 , 21600 
912 , Oren , 120 , 21600 
858 , Ophelie , 120 , 21600 
287 , Ofelia , 120 , 21600 
621 , Odessa , 120 , 21600 
384 , Nonnah , 120 , 21600 
790 , Noll , 120 , 21600 
48 , Noella , 120 , 21600 
941 , Nina , 120 , 21600 
45 , Nikoletta , 120 , 21600 
216 , Nikoletta , 120 , 21600 
421 , Neila , 120 , 21600 
365 , Neely , 120 , 21600 
532 , Nathalie , 120 , 21600 
76 , Nananne , 120 , 21600 
568 , Modesta , 120 , 21600 
779 , Melva , 120 , 21600 
248 , Maynard , 120 , 21600 
712 , Matelda , 120 , 21600 
367 , Maryellen , 120 , 21600 
899 , Martelle , 120 , 21600 
462 , Marsiella , 120 , 21600 
547 , Marj , 120 , 21600 
222 , Marina , 120 , 21600 
44 , Margarete , 120 , 21600 
211 , Marcile , 120 , 21600 
350 , Maiga , 120 , 21600 
872 , Madonna , 120 , 21600 
548 , Mab , 120 , 21600 
553 , Lynett , 120 , 21600 
63 , Loy , 120 , 21600 
1 , Lou , 120 , 21600 
950 , Lonna , 120 , 21600 
326 , Lina , 120 , 21600 
508 , Lin , 120 , 21600 
979 , Libbey , 120 , 21600 
706 , Lia , 120 , 21600 
854 , Levon , 120 , 21600 
238 , Leeanne , 120 , 21600 
484 , Kym , 120 , 21600 
4 , Kimbell , 120 , 21600 
105 , Kilian , 120 , 21600 
667 , Kennan , 120 , 21600 
881 , Kenna , 120 , 21600 
563 , Keith , 120 , 21600 
54 , Julina , 120 , 21600 
903 , Judas , 120 , 21600 
549 , Josiah , 120 , 21600 
880 , Josi , 120 , 21600 
983 , Josi , 120 , 21600 
524 , Janey , 120 , 21600 
346 , Janeta , 120 , 21600 
98 , Jacquelin , 120 , 21600 
356 , Isabelle , 120 , 21600 
842 , Irv , 120 , 21600 
370 , Ingrim , 120 , 21600 
615 , Idalina , 120 , 21600 
360 , Honor , 120 , 21600 
709 , Hagan , 120 , 21600 
256 , Gusty , 120 , 21600 
973 , Guglielma , 120 , 21600 
595 , Gray , 120 , 21600 
6 , Gayle , 120 , 21600 
29 , Gaye , 120 , 21600 
761 , Galvan , 120 , 21600 
897 , Gabriell , 120 , 21600 
64 , Gabbey , 120 , 21600 
785 , Francine , 120 , 21600 
161 , Ferdie , 120 , 21600 
436 , Felicdad , 120 , 21600 
787 , Fayre , 120 , 21600 
967 , Esme , 120 , 21600 
399 , Esdras , 120 , 21600 
562 , Erica , 120 , 21600 
198 , Eleonora , 120 , 21600 
596 , Dylan , 120 , 21600 
658 , Dorrie , 120 , 21600 
28 , Doro , 120 , 21600 
934 , Dorette , 120 , 21600 
320 , Donaugh , 120 , 21600 
66 , Dominica , 120 , 21600 
857 , Devlen , 120 , 21600 
103 , Desiri , 120 , 21600 
68 , Cristobal , 120 , 21600 
133 , Cordy , 120 , 21600 
140 , Corbin , 120 , 21600 
902 , Coral , 120 , 21600 
949 , Clerissa , 120 , 21600 
294 , Cleo , 120 , 21600 
711 , Cinda , 120 , 21600 
59 , Celene , 120 , 21600 
164 , Cathrin , 120 , 21600 
466 , Carlye , 120 , 21600 
465 , Carley , 120 , 21600 
244 , Cal , 120 , 21600 
681 , Burgess , 120 , 21600 
534 , Bunnie , 120 , 21600 
362 , Buddy , 120 , 21600 
846 , Brendin , 120 , 21600 
408 , Benson , 120 , 21600 
693 , Baxy , 120 , 21600 
584 , Basil , 120 , 21600 
486 , Bartholomew , 120 , 21600 
152 , Babbie , 120 , 21600 
910 , Atlante , 120 , 21600 
963 , Arley , 120 , 21600 
893 , Annamarie , 120 , 21600 
389 , Anna+AC0-maria , 120 , 21600 
197 , Alasteir , 120 , 21600 
556 , Aeriela , 120 , 21600 
750 , Zsa zsa , 180 , 63000 
798 , Yelena , 180 , 63000 
355 , Wilfred , 180 , 63000 
2 , Ulrike , 180 , 63000 
915 , Tyrone , 180 , 63000 
821 , Trevor , 180 , 63000 
625 , Tonya , 180 , 63000 
30 , Toby , 180 , 63000 
734 , Silas , 180 , 63000 
635 , Sherwin , 180 , 63000 
802 , Sheilah , 180 , 63000 
901 , Shaughn , 180 , 63000 
70 , Sayre , 180 , 63000 
916 , Saunder , 180 , 63000 
649 , Ruthy , 180 , 63000 
764 , Roslyn , 180 , 63000 
79 , Roland , 180 , 63000 
721 , Riobard , 180 , 63000 
441 , Regine , 180 , 63000 
994 , Raquela , 180 , 63000 
47 , Raine , 180 , 63000 
341 , Rafaello , 180 , 63000 
281 , Rafaellle , 180 , 63000 
544 , Prisca , 180 , 63000 
618 , Orson , 180 , 63000 
93 , Nicky , 180 , 63000 
643 , Neron , 180 , 63000 
363 , Neilla , 180 , 63000 
375 , Nanni , 180 , 63000 
78 , Morse , 180 , 63000 
414 , Morie , 180 , 63000 
494 , Mirilla , 180 , 63000 
426 , Minnnie , 180 , 63000 
259 , Merrile , 180 , 63000 
971 , Mercedes , 180 , 63000 
15 , Megen , 180 , 63000 
911 , Maurie , 180 , 63000 
550 , Mathe , 180 , 63000 
947 , Martyn , 180 , 63000 
185 , Marcellus , 180 , 63000 
890 , Madel , 180 , 63000 
630 , Lyndy , 180 , 63000 
619 , Lyndsay , 180 , 63000 
420 , Lothaire , 180 , 63000 
943 , Loria , 180 , 63000 
280 , Koenraad , 180 , 63000 
366 , Klarrisa , 180 , 63000 
728 , Klara , 180 , 63000 
965 , Kirstin , 180 , 63000 
617 , Kirk , 180 , 63000 
82 , Kendre , 180 , 63000 
737 , Keith , 180 , 63000 
668 , Katina , 180 , 63000 
32 , Katey , 180 , 63000 
735 , Kaia , 180 , 63000 
773 , Juliana , 180 , 63000 
751 , Jude , 180 , 63000 
257 , Jori , 180 , 63000 
299 , Jody , 180 , 63000 
204 , Jillana , 180 , 63000 
80 , Jesselyn , 180 , 63000 
714 , Jerrylee , 180 , 63000 
765 , Jenny , 180 , 63000 
251 , Jenna , 180 , 63000 
228 , Jeniece , 180 , 63000 
510 , Irena , 180 , 63000 
585 , Horatius , 180 , 63000 
57 , Homer , 180 , 63000 
862 , Holden , 180 , 63000 
622 , Hestia , 180 , 63000 
589 , Hesther , 180 , 63000 
796 , Hersh , 180 , 63000 
856 , Henrieta , 180 , 63000 
928 , Hayden , 180 , 63000 
447 , Guy , 180 , 63000 
147 , Gustie , 180 , 63000 
498 , Gretchen , 180 , 63000 
961 , Ginnie , 180 , 63000 
